idx,hit_term,whitespace_before,whitespace_after,boundary_cut_near,timestamps_in_window,pct_time_decreasing,near_total,near_proactive_event_tracker,near_triald,near_TRILogEvent,near_ABTest,near_variant,near_bucket
1307,確認,No,No,No,6,0.5,1,0,0,0,0,1,0
1308,監視,No,No,No,9,0.444,1,0,0,0,0,1,0
1309,確認,No,No,No,9,0.444,1,0,0,0,0,1,0
1310,設定,No,No,No,9,0.444,1,0,0,0,0,1,0
1311,削除,No,No,No,9,0.444,1,0,0,0,0,1,0
1312,設定,No,No,No,9,0.444,1,0,0,0,0,1,0
1313,削除,No,No,No,9,0.444,1,0,0,0,0,1,0
1314,共有,No,No,No,9,0.444,1,0,0,0,0,1,0
1315,設定,No,No,No,9,0.444,1,0,0,0,0,1,0
1316,削除,No,No,No,9,0.444,1,0,0,0,0,1,0
1317,削除,No,No,No,9,0.444,1,0,0,0,0,1,0
1318,確認,No,No,No,9,0.444,1,0,0,0,0,1,0
1319,削除,No,No,No,9,0.444,1,0,0,0,0,1,0
1320,認証,No,No,No,9,0.444,1,0,0,0,0,1,0
1321,設定,No,No,No,9,0.444,1,0,0,0,0,1,0
1322,監視,No,No,No,11,0.455,1,0,0,0,0,1,0
1323,監視,No,No,No,11,0.455,1,0,0,0,0,1,0
1324,認証,No,No,No,11,0.455,1,0,0,0,0,1,0
1325,認証,No,No,No,11,0.455,1,0,0,0,0,1,0
1326,監視,No,No,No,11,0.455,1,0,0,0,0,1,0
1327,認証,No,No,No,11,0.455,1,0,0,0,0,1,0
1328,復元,No,No,No,11,0.455,1,0,0,0,0,1,0
1329,復元,No,No,No,13,0.462,1,0,0,0,0,1,0
1330,監視,No,No,No,13,0.462,1,0,0,0,0,1,0
1331,設定,No,No,No,13,0.462,1,0,0,0,0,1,0
1332,確認,No,No,No,13,0.462,1,0,0,0,0,1,0
1333,監視,No,No,No,13,0.462,1,0,0,0,0,1,0
1334,監視,No,No,No,13,0.462,1,0,0,0,0,1,0
1335,削除,No,No,No,13,0.462,1,0,0,0,0,1,0
1336,確認,No,No,No,13,0.462,1,0,0,0,0,1,0
1337,確認,No,No,No,13,0.462,1,0,0,0,0,1,0
1338,設定,No,No,No,13,0.462,1,0,0,0,0,1,0
1339,認証,No,No,No,13,0.462,1,0,0,0,0,1,0
1340,設定,No,No,No,15,0.467,1,0,0,0,0,1,0
1341,監視,No,No,No,15,0.467,1,0,0,0,0,1,0
1342,確認,No,No,No,15,0.467,1,0,0,0,0,1,0
1343,削除,No,No,No,15,0.467,1,0,0,0,0,1,0
1344,監視,No,No,No,15,0.467,1,0,0,0,0,1,0
1345,監視,No,No,No,15,0.467,1,0,0,0,0,1,0
1346,確認,No,No,No,15,0.467,1,0,0,0,0,1,0
1347,認証,No,No,No,15,0.467,1,0,0,0,0,1,0
1348,追跡,No,No,No,15,0.467,1,0,0,0,0,1,0
1349,監視,No,No,No,15,0.467,1,0,0,0,0,1,0
1350,監視,No,No,No,15,0.467,1,0,0,0,0,1,0
1351,監視,No,No,No,15,0.467,1,0,0,0,0,1,0
1352,監視,No,No,No,15,0.467,1,0,0,0,0,1,0
1353,監視,No,No,No,15,0.467,1,0,0,0,0,1,0
1354,確認,No,No,No,15,0.467,1,0,0,0,0,1,0
1355,監視,No,No,No,15,0.467,1,0,0,0,0,1,0
1356,監視,No,No,No,15,0.467,1,0,0,0,0,1,0
1357,確認,No,No,No,15,0.467,1,0,0,0,0,1,0
1358,認証,No,No,No,15,0.467,1,0,0,0,0,1,0
1359,確認,No,No,No,15,0.467,1,0,0,0,0,1,0
1360,監視,No,No,No,12,0.5,1,0,0,0,0,1,0
1361,確認,No,No,No,12,0.5,1,0,0,0,0,1,0
1362,監視,No,No,No,12,0.5,1,0,0,0,0,1,0
1363,設定,No,No,No,12,0.5,1,0,0,0,0,1,0
1364,設定,No,No,No,12,0.5,1,0,0,0,0,1,0
1365,監視,No,No,No,12,0.5,1,0,0,0,0,1,0
1366,確認,No,No,No,12,0.5,1,0,0,0,0,1,0
1367,監視,No,No,No,12,0.5,1,0,0,0,0,1,0
1368,遮断,No,No,No,12,0.5,1,0,0,0,0,1,0
1369,監視,No,No,No,12,0.5,1,0,0,0,0,1,0
1370,監視,No,No,No,12,0.5,1,0,0,0,0,1,0
1371,監視,No,No,No,12,0.5,1,0,0,0,0,1,0
1372,遮断,No,No,No,12,0.5,1,0,0,0,0,1,0
1373,監視,No,No,No,9,0.444,0,0,0,0,0,0,0
1374,遮断,No,No,No,9,0.444,0,0,0,0,0,0,0
1375,監視,No,No,No,9,0.444,0,0,0,0,0,0,0
1376,監視,No,No,No,9,0.444,0,0,0,0,0,0,0
1377,追跡,No,No,No,9,0.444,0,0,0,0,0,0,0
1378,確認,No,No,No,9,0.444,0,0,0,0,0,0,0
1379,削除,No,No,No,9,0.444,0,0,0,0,0,0,0
1380,監視,No,No,No,9,0.444,0,0,0,0,0,0,0
1381,監視,No,No,No,9,0.444,0,0,0,0,0,0,0
1382,監視,No,No,No,9,0.444,0,0,0,0,0,0,0
1383,監視,No,No,No,9,0.444,0,0,0,0,0,0,0
1384,削除,No,No,No,9,0.444,0,0,0,0,0,0,0
1385,確認,No,No,No,9,0.444,0,0,0,0,0,0,0
1386,確認,No,No,No,9,0.444,0,0,0,0,0,0,0
1387,監視,No,No,No,9,0.444,0,0,0,0,0,0,0
1388,監視,No,No,No,9,0.444,0,0,0,0,0,0,0
1389,追跡,No,No,No,9,0.444,0,0,0,0,0,0,0
1390,追跡,No,No,No,9,0.444,0,0,0,0,0,0,0
1391,監視,No,No,No,9,0.444,0,0,0,0,0,0,0
1392,遮断,No,No,No,9,0.444,0,0,0,0,0,0,0
1393,監視,No,No,No,9,0.444,0,0,0,0,0,0,0
1394,監視,No,No,No,9,0.444,0,0,0,0,0,0,0
1395,遮断,No,No,No,9,0.444,0,0,0,0,0,0,0
1396,遮断,No,No,No,9,0.444,0,0,0,0,0,0,0
1397,設定,No,No,No,9,0.444,0,0,0,0,0,0,0
1398,監視,No,No,No,9,0.444,0,0,0,0,0,0,0
1399,確認,No,No,No,9,0.444,0,0,0,0,0,0,0
1400,確認,No,No,No,9,0.444,0,0,0,0,0,0,0
1401,認証,No,No,No,9,0.444,0,0,0,0,0,0,0
1402,監視,No,No,No,9,0.444,0,0,0,0,0,0,0
1403,認証,No,No,No,9,0.444,0,0,0,0,0,0,0
1404,認証,No,No,No,9,0.444,0,0,0,0,0,0,0
1405,確認,No,No,No,9,0.444,0,0,0,0,0,0,0
1406,確認,No,No,No,9,0.444,0,0,0,0,0,0,0
1407,設定,No,No,No,9,0.444,0,0,0,0,0,0,0
1408,確認,No,No,No,8,0.375,0,0,0,0,0,0,0
1409,設定,No,No,No,8,0.375,0,0,0,0,0,0,0
1410,設定,No,No,No,8,0.375,0,0,0,0,0,0,0
1411,設定,No,No,No,7,0.429,0,0,0,0,0,0,0
1412,確認,No,No,No,6,0.333,0,0,0,0,0,0,0
1413,確認,No,No,No,6,0.333,0,0,0,0,0,0,0
1414,監視,No,No,No,6,0.333,0,0,0,0,0,0,0
1415,確認,No,No,No,6,0.333,0,0,0,0,0,0,0
1416,許可,No,No,No,4,0.25,0,0,0,0,0,0,0
1417,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1418,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1419,設定,No,No,No,4,0.25,0,0,0,0,0,0,0
1420,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1421,設定,No,No,No,4,0.25,0,0,0,0,0,0,0
1422,設定,No,No,No,4,0.25,0,0,0,0,0,0,0
1423,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1424,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1425,設定,No,No,No,4,0.25,0,0,0,0,0,0,0
1426,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1427,設定,No,No,No,4,0.25,0,0,0,0,0,0,0
1428,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1429,設定,No,No,No,4,0.25,0,0,0,0,0,0,0
1430,共有,No,No,No,4,0.25,0,0,0,0,0,0,0
1431,設定,No,No,No,4,0.25,0,0,0,0,0,0,0
1432,設定,No,No,No,4,0.25,0,0,0,0,0,0,0
1433,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1434,設定,No,No,No,4,0.25,0,0,0,0,0,0,0
1435,共有,No,No,No,4,0.25,0,0,0,0,0,0,0
1436,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1437,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1438,監視,No,No,No,4,0.25,0,0,0,0,0,0,0
1439,監視,No,No,No,4,0.25,0,0,0,0,0,0,0
1440,認証,No,No,No,4,0.25,0,0,0,0,0,0,0
1441,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1442,監視,No,No,No,4,0.25,0,0,0,0,0,0,0
1443,削除,No,No,No,4,0.25,0,0,0,0,0,0,0
1444,削除,No,No,No,4,0.25,0,0,0,0,0,0,0
1445,削除,No,No,No,4,0.25,0,0,0,0,0,0,0
1446,設定,No,No,No,4,0.25,0,0,0,0,0,0,0
1447,遮断,No,No,No,4,0.25,0,0,0,0,0,0,0
1448,共有,No,No,No,4,0.25,0,0,0,0,0,0,0
1449,監視,No,No,No,4,0.25,0,0,0,0,0,0,0
1450,認証,No,No,No,4,0.25,0,0,0,0,0,0,0
1451,認証,No,No,No,4,0.25,0,0,0,0,0,0,0
1452,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1453,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1454,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1455,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1456,監視,No,No,No,4,0.25,0,0,0,0,0,0,0
1457,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1458,認証,No,No,No,4,0.25,0,0,0,0,0,0,0
1459,設定,No,No,No,4,0.25,0,0,0,0,0,0,0
1460,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1461,削除,No,No,No,4,0.25,0,0,0,0,0,0,0
1462,認証,No,No,No,4,0.25,0,0,0,0,0,0,0
1463,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1464,監視,No,No,No,4,0.25,0,0,0,0,0,0,0
1465,監視,No,No,No,3,0.333,0,0,0,0,0,0,0
1466,認証,No,No,No,2,0.0,0,0,0,0,0,0,0
1467,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1468,確認,No,No,No,2,0.0,0,0,0,0,0,0,0
1469,確認,No,No,No,3,0.333,0,0,0,0,0,0,0
1470,設定,No,No,No,3,0.333,0,0,0,0,0,0,0
1471,設定,No,No,No,3,0.333,0,0,0,0,0,0,0
1472,設定,No,No,No,3,0.333,0,0,0,0,0,0,0
1473,追跡,No,No,No,3,0.333,0,0,0,0,0,0,0
1474,削除,No,No,No,3,0.333,0,0,0,0,0,0,0
1475,削除,No,No,No,3,0.333,0,0,0,0,0,0,0
1476,削除,No,No,No,4,0.25,0,0,0,0,0,0,0
1477,監視,No,No,No,4,0.25,0,0,0,0,0,0,0
1478,設定,No,No,No,4,0.25,0,0,0,0,0,0,0
1479,設定,No,No,No,4,0.25,0,0,0,0,0,0,0
1480,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1481,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1482,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1483,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1484,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1485,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1486,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1487,確認,No,No,No,4,0.25,0,0,0,0,0,0,0
1488,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1489,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1490,確認,No,No,No,2,0.0,0,0,0,0,0,0,0
1491,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1492,確認,No,No,No,2,0.0,0,0,0,0,0,0,0
1493,許可,No,No,No,2,0.0,0,0,0,0,0,0,0
1494,確認,No,No,No,2,0.0,0,0,0,0,0,0,0
1495,設定,No,No,No,2,0.0,0,0,0,0,0,0,0
1496,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1497,追跡,No,No,No,2,0.0,0,0,0,0,0,0,0
1498,確認,No,No,No,2,0.0,0,0,0,0,0,0,0
1499,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1500,共有,No,No,No,2,0.0,0,0,0,0,0,0,0
1501,削除,No,No,No,2,0.0,0,0,0,0,0,0,0
1502,削除,No,No,No,2,0.0,0,0,0,0,0,0,0
1503,削除,No,No,No,2,0.0,0,0,0,0,0,0,0
1504,設定,No,No,No,2,0.0,0,0,0,0,0,0,0
1505,共有,No,No,No,2,0.0,0,0,0,0,0,0,0
1506,復元,No,No,No,2,0.0,0,0,0,0,0,0,0
1507,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1508,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1509,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1510,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1511,設定,No,No,No,2,0.0,0,0,0,0,0,0,0
1512,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1513,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1514,確認,No,No,No,2,0.0,0,0,0,0,0,0,0
1515,遮断,No,No,No,2,0.0,0,0,0,0,0,0,0
1516,共有,No,No,No,2,0.0,0,0,0,0,0,0,0
1517,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1518,許可,No,No,No,2,0.0,0,0,0,0,0,0,0
1519,追跡,No,No,No,2,0.0,0,0,0,0,0,0,0
1520,確認,No,No,No,2,0.0,0,0,0,0,0,0,0
1521,確認,No,No,No,2,0.0,0,0,0,0,0,0,0
1522,設定,No,No,No,2,0.0,0,0,0,0,0,0,0
1523,追跡,No,No,No,2,0.0,0,0,0,0,0,0,0
1524,追跡,No,No,No,2,0.0,0,0,0,0,0,0,0
1525,確認,No,No,No,2,0.0,0,0,0,0,0,0,0
1526,設定,No,No,No,2,0.0,0,0,0,0,0,0,0
1527,設定,No,No,No,2,0.0,0,0,0,0,0,0,0
1528,遮断,No,No,No,2,0.0,0,0,0,0,0,0,0
1529,削除,No,No,No,2,0.0,0,0,0,0,0,0,0
1530,確認,No,No,No,2,0.0,0,0,0,0,0,0,0
1531,確認,No,No,No,2,0.0,0,0,0,0,0,0,0
1532,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1533,確認,No,No,No,2,0.0,0,0,0,0,0,0,0
1534,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1535,削除,No,No,No,2,0.0,0,0,0,0,0,0,0
1536,設定,No,No,No,2,0.0,0,0,0,0,0,0,0
1537,確認,No,No,No,2,0.0,0,0,0,0,0,0,0
1538,削除,No,No,No,2,0.0,0,0,0,0,0,0,0
1539,削除,No,No,No,2,0.0,0,0,0,0,0,0,0
1540,遮断,No,No,No,2,0.0,0,0,0,0,0,0,0
1541,遮断,No,No,No,2,0.0,0,0,0,0,0,0,0
1542,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1543,共有,No,No,No,2,0.0,0,0,0,0,0,0,0
1544,共有,No,No,No,2,0.0,0,0,0,0,0,0,0
1545,削除,No,No,No,2,0.0,0,0,0,0,0,0,0
1546,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1547,確認,No,No,No,2,0.0,0,0,0,0,0,0,0
1548,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1549,遮断,No,No,No,2,0.0,0,0,0,0,0,0,0
1550,設定,No,No,No,2,0.0,0,0,0,0,0,0,0
1551,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1552,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1553,遮断,No,No,No,2,0.0,0,0,0,0,0,0,0
1554,遮断,No,No,No,2,0.0,0,0,0,0,0,0,0
1555,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1556,確認,No,No,No,2,0.0,0,0,0,0,0,0,0
1557,共有,No,No,No,2,0.0,0,0,0,0,0,0,0
1558,削除,No,No,No,2,0.0,0,0,0,0,0,0,0
1559,設定,No,No,No,2,0.0,0,0,0,0,0,0,0
1560,設定,No,No,No,2,0.0,0,0,0,0,0,0,0
1561,設定,No,No,No,2,0.0,0,0,0,0,0,0,0
1562,削除,No,No,No,2,0.0,0,0,0,0,0,0,0
1563,設定,No,No,No,2,0.0,0,0,0,0,0,0,0
1564,削除,No,No,No,2,0.0,0,0,0,0,0,0,0
1565,削除,No,No,No,2,0.0,0,0,0,0,0,0,0
1566,削除,No,No,No,2,0.0,0,0,0,0,0,0,0
1567,削除,No,No,No,2,0.0,0,0,0,0,0,0,0
1568,削除,No,No,No,2,0.0,0,0,0,0,0,0,0
1569,確認,No,No,No,2,0.0,0,0,0,0,0,0,0
1570,削除,No,No,No,2,0.0,0,0,0,0,0,0,0
1571,監視,No,No,No,2,0.0,0,0,0,0,0,0,0
1572,追跡,No,No,No,2,0.0,0,0,0,0,0,0,0
1573,追跡,No,No,No,2,0.0,0,0,0,0,0,0,0
1574,追跡,No,No,No,2,0.0,0,0,0,0,0,0,0
1575,許可,No,No,No,1,0.0,0,0,0,0,0,0,0
1576,追跡,No,No,No,1,0.0,0,0,0,0,0,0,0
1577,追跡,No,No,No,1,0.0,0,0,0,0,0,0,0
1578,追跡,No,No,No,1,0.0,0,0,0,0,0,0,0
1579,設定,No,No,No,1,0.0,0,0,0,0,0,0,0
1580,追跡,No,No,No,1,0.0,0,0,0,0,0,0,0
1581,追跡,No,No,No,3,0.0,25,0,0,0,0,0,25
1582,追跡,No,No,No,3,0.0,31,0,0,0,0,0,31
1583,追跡,No,No,No,3,0.0,31,0,0,0,0,0,31
1584,追跡,No,No,No,3,0.0,31,0,0,0,0,0,31
1585,遮断,No,No,No,3,0.0,32,0,0,0,0,0,32
1586,復元,No,No,No,3,0.0,32,0,0,0,0,0,32
1587,認証,No,No,No,3,0.0,51,0,0,0,0,0,51
1588,確認,No,No,No,3,0.0,51,0,0,0,0,0,51
1589,確認,No,No,No,3,0.0,51,0,0,0,0,0,51
1590,確認,No,No,No,3,0.0,51,0,0,0,0,0,51
1591,確認,No,No,No,3,0.0,51,0,0,0,0,0,51
1592,監視,No,No,No,5,0.4,51,0,0,0,0,0,51
1593,共有,No,No,No,5,0.4,51,0,0,0,0,0,51
1594,確認,No,No,No,5,0.4,51,0,0,0,0,0,51
1595,設定,No,No,No,5,0.4,51,0,0,0,0,0,51
1596,確認,No,No,No,5,0.4,51,0,0,0,0,0,51
1597,確認,No,No,No,5,0.4,51,0,0,0,0,0,51
1598,確認,No,No,No,3,0.667,155,0,0,0,0,0,155
1599,確認,No,No,No,4,0.5,158,0,0,0,0,0,158
1600,確認,No,No,No,4,0.5,158,0,0,0,0,0,158
1601,設定,No,No,No,4,0.5,158,0,0,0,0,0,158
1602,監視,No,No,No,4,0.5,158,0,0,0,0,0,158
1603,設定,No,No,No,4,0.5,158,0,0,0,0,0,158
1604,監視,No,No,No,4,0.5,158,0,0,0,0,0,158
1605,遮断,No,No,No,4,0.5,158,0,0,0,0,0,158
1606,確認,No,No,No,4,0.5,158,0,0,0,0,0,158
1607,監視,No,No,No,4,0.5,158,0,0,0,0,0,158
1608,設定,No,No,No,4,0.5,158,0,0,0,0,0,158
1609,追跡,No,No,No,4,0.5,155,0,0,0,0,0,155
1610,共有,No,No,No,2,0.5,107,0,0,0,0,0,107
1611,認証,No,No,No,2,0.5,107,0,0,0,0,0,107
1612,監視,No,No,No,2,0.5,107,0,0,0,0,0,107
1613,追跡,No,No,No,2,0.5,107,0,0,0,0,0,107
1614,遮断,No,No,No,2,0.5,107,0,0,0,0,0,107
1615,確認,No,No,No,3,0.667,18,0,0,0,0,0,18
1616,監視,No,No,No,8,0.5,0,0,0,0,0,0,0
1617,設定,No,No,No,8,0.5,0,0,0,0,0,0,0
1618,設定,No,No,No,8,0.5,0,0,0,0,0,0,0
1619,設定,No,No,No,8,0.5,0,0,0,0,0,0,0
1620,設定,No,No,No,8,0.5,0,0,0,0,0,0,0
1621,共有,No,No,No,6,0.333,0,0,0,0,0,0,0
1622,監視,No,No,No,8,0.375,0,0,0,0,0,0,0
1623,設定,No,No,No,8,0.375,0,0,0,0,0,0,0
1624,確認,No,No,No,8,0.375,0,0,0,0,0,0,0
1625,削除,No,No,No,8,0.375,0,0,0,0,0,0,0
1626,遮断,No,No,No,8,0.375,0,0,0,0,0,0,0
1627,監視,No,No,No,8,0.375,0,0,0,0,0,0,0
1628,確認,No,No,No,8,0.375,0,0,0,0,0,0,0
1629,監視,No,No,No,8,0.375,0,0,0,0,0,0,0
1630,確認,No,No,No,8,0.375,0,0,0,0,0,0,0
1631,確認,No,No,No,8,0.375,0,0,0,0,0,0,0
1632,監視,No,No,No,8,0.375,0,0,0,0,0,0,0
1633,設定,No,No,No,8,0.375,0,0,0,0,0,0,0
1634,設定,No,No,No,8,0.375,0,0,0,0,0,0,0
1635,設定,No,No,No,8,0.375,0,0,0,0,0,0,0
1636,確認,No,No,No,8,0.375,0,0,0,0,0,0,0
1637,削除,No,No,No,8,0.375,0,0,0,0,0,0,0
1638,遮断,No,No,No,8,0.375,0,0,0,0,0,0,0
1639,認証,No,No,No,8,0.375,0,0,0,0,0,0,0
1640,認証,No,No,No,8,0.375,0,0,0,0,0,0,0
1641,認証,No,No,No,8,0.375,0,0,0,0,0,0,0
1642,確認,No,No,No,8,0.375,0,0,0,0,0,0,0
1643,削除,No,No,No,8,0.375,0,0,0,0,0,0,0
1644,認証,No,No,No,8,0.375,0,0,0,0,0,0,0
1645,認証,No,No,No,8,0.375,0,0,0,0,0,0,0
1646,設定,No,No,No,8,0.375,0,0,0,0,0,0,0
1647,監視,No,No,No,8,0.375,0,0,0,0,0,0,0
1648,監視,No,No,No,8,0.375,0,0,0,0,0,0,0
1649,設定,No,No,No,8,0.375,0,0,0,0,0,0,0
1650,遮断,No,No,No,8,0.375,0,0,0,0,0,0,0
1651,遮断,No,No,No,8,0.375,0,0,0,0,0,0,0
1652,遮断,No,No,No,8,0.375,0,0,0,0,0,0,0
1653,遮断,No,No,No,8,0.375,0,0,0,0,0,0,0
1654,遮断,No,No,No,8,0.375,0,0,0,0,0,0,0
1655,遮断,No,No,No,8,0.375,0,0,0,0,0,0,0
1656,追跡,No,No,No,8,0.375,0,0,0,0,0,0,0
1657,監視,No,No,No,8,0.375,0,0,0,0,0,0,0
1658,遮断,No,No,No,8,0.375,0,0,0,0,0,0,0
1659,遮断,No,No,No,8,0.375,0,0,0,0,0,0,0
1660,遮断,No,No,No,8,0.375,0,0,0,0,0,0,0
1661,遮断,No,No,No,8,0.375,0,0,0,0,0,0,0
1662,共有,No,No,No,8,0.375,0,0,0,0,0,0,0
1663,設定,No,No,No,8,0.375,0,0,0,0,0,0,0
1664,設定,No,No,No,8,0.375,0,0,0,0,0,0,0
1665,追跡,No,No,No,10,0.3,0,0,0,0,0,0,0
1666,設定,No,No,No,10,0.3,0,0,0,0,0,0,0
1667,削除,No,No,No,10,0.3,0,0,0,0,0,0,0
1668,削除,No,No,No,10,0.3,0,0,0,0,0,0,0
1669,削除,No,No,No,12,0.333,3,0,3,0,0,0,0
1670,削除,No,No,No,12,0.333,3,0,3,0,0,0,0
1671,削除,No,No,No,12,0.333,3,0,3,0,0,0,0
1672,削除,No,No,No,12,0.333,3,0,3,0,0,0,0
1673,監視,No,No,No,12,0.333,3,0,3,0,0,0,0
1674,削除,No,No,No,12,0.333,3,0,3,0,0,0,0
1675,削除,No,No,No,12,0.333,3,0,3,0,0,0,0
1676,監視,No,No,No,12,0.333,3,0,3,0,0,0,0
1677,削除,No,No,No,12,0.333,3,0,3,0,0,0,0
1678,確認,No,No,No,12,0.333,3,0,3,0,0,0,0
1679,設定,No,No,No,12,0.333,3,0,3,0,0,0,0
1680,遮断,No,No,No,12,0.333,3,0,3,0,0,0,0
1681,設定,No,No,No,12,0.333,3,0,3,0,0,0,0
1682,削除,No,No,No,12,0.333,3,0,3,0,0,0,0
1683,削除,No,No,No,12,0.333,3,0,3,0,0,0,0
1684,確認,No,No,No,12,0.333,3,0,3,0,0,0,0
1685,共有,No,No,No,12,0.333,3,0,3,0,0,0,0
1686,削除,No,No,No,12,0.333,3,0,3,0,0,0,0
1687,遮断,No,No,No,12,0.333,3,0,3,0,0,0,0
1688,削除,No,No,No,12,0.333,3,0,3,0,0,0,0
1689,遮断,No,No,No,12,0.333,3,0,3,0,0,0,0
1690,確認,No,No,No,12,0.333,3,0,3,0,0,0,0
1691,設定,No,No,No,12,0.333,3,0,3,0,0,0,0
1692,遮断,No,No,No,12,0.333,3,0,3,0,0,0,0
1693,削除,No,No,No,12,0.333,3,0,3,0,0,0,0
1694,監視,No,No,No,12,0.333,3,0,3,0,0,0,0
1695,遮断,No,No,No,12,0.333,3,0,3,0,0,0,0
1696,設定,No,No,No,12,0.333,3,0,3,0,0,0,0
1697,確認,No,No,No,12,0.333,3,0,3,0,0,0,0
1698,削除,No,No,No,12,0.333,3,0,3,0,0,0,0
1699,削除,No,No,No,12,0.333,3,0,3,0,0,0,0
1700,削除,No,No,No,12,0.333,3,0,3,0,0,0,0
1701,確認,No,No,No,12,0.333,3,0,3,0,0,0,0
1702,削除,No,No,No,12,0.333,3,0,3,0,0,0,0
1703,確認,No,No,No,12,0.333,5,0,5,0,0,0,0
1704,確認,No,No,No,12,0.333,8,0,8,0,0,0,0
1705,確認,No,No,No,12,0.333,8,0,8,0,0,0,0
1706,確認,No,No,No,12,0.333,8,0,8,0,0,0,0
1707,確認,No,No,No,12,0.333,8,0,8,0,0,0,0
1708,確認,No,No,No,12,0.333,8,0,8,0,0,0,0
1709,確認,No,No,No,13,0.308,8,0,8,0,0,0,0
1710,設定,No,No,No,13,0.308,8,0,8,0,0,0,0
1711,確認,No,No,No,13,0.308,8,0,8,0,0,0,0
1712,確認,No,No,No,15,0.333,8,0,8,0,0,0,0
1713,確認,No,No,No,15,0.333,8,0,8,0,0,0,0
1714,確認,No,No,No,15,0.333,8,0,8,0,0,0,0
1715,確認,No,No,No,15,0.333,8,0,8,0,0,0,0
1716,監視,No,No,No,15,0.333,8,0,8,0,0,0,0
1717,確認,No,No,No,15,0.333,8,0,8,0,0,0,0
1718,設定,No,No,No,15,0.333,8,0,8,0,0,0,0
1719,確認,No,No,No,15,0.333,8,0,8,0,0,0,0
1720,確認,No,No,No,15,0.333,8,0,8,0,0,0,0
1721,監視,No,No,No,15,0.333,8,0,8,0,0,0,0
1722,確認,No,No,No,15,0.333,8,0,8,0,0,0,0
1723,共有,No,No,No,15,0.333,8,0,8,0,0,0,0
1724,確認,No,No,No,15,0.333,8,0,8,0,0,0,0
1725,監視,No,No,No,15,0.333,8,0,8,0,0,0,0
1726,確認,No,No,No,15,0.333,8,0,8,0,0,0,0
1727,共有,No,No,No,15,0.333,8,0,8,0,0,0,0
1728,追跡,No,No,No,15,0.333,8,0,8,0,0,0,0
1729,確認,No,No,No,15,0.333,8,0,8,0,0,0,0
1730,確認,No,No,No,15,0.333,8,0,8,0,0,0,0
1731,設定,No,No,No,15,0.333,8,0,8,0,0,0,0
1732,設定,No,No,No,15,0.333,8,0,8,0,0,0,0
1733,監視,No,No,No,15,0.333,8,0,8,0,0,0,0
1734,設定,No,No,No,15,0.333,8,0,8,0,0,0,0
1735,確認,No,No,No,15,0.333,8,0,8,0,0,0,0
1736,設定,No,No,No,15,0.333,8,0,8,0,0,0,0
1737,確認,No,No,No,15,0.333,8,0,8,0,0,0,0
1738,確認,No,No,No,15,0.333,8,0,8,0,0,0,0
