batch,file,hit_term,hit_pos,window_len,has_seam_or_burst,whitespace_ratio,order_anomaly,proactive_event_tracker,triald,TRILogEvent,ABTest,variant,bucket
24000-26999,part3.zip:part3.txt,確認,467435,60002,False,0.0579,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,469126,60002,False,0.0598,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,471011,60002,False,0.0623,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,471269,60002,False,0.063,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,471295,60002,False,0.063,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,アクセス,471323,60004,False,0.063,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,471343,60002,False,0.063,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,471371,60003,False,0.063,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,検証,471447,60002,False,0.0631,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,471463,60002,False,0.0631,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,検証,471487,60002,False,0.0631,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,471496,60002,False,0.0631,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,471531,60002,False,0.0631,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,471562,60003,False,0.0631,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,471708,60002,False,0.0634,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,471733,60002,False,0.0634,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,471890,60003,False,0.0635,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,472412,60002,False,0.0638,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,472415,60002,False,0.0638,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,472715,60003,False,0.0641,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,472802,60002,False,0.0642,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,473373,60003,False,0.0649,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,475446,60002,False,0.0673,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,475781,60003,False,0.0672,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,475986,60002,False,0.0673,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,476431,60002,False,0.0674,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,482869,60002,False,0.0715,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,482992,60002,False,0.0717,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,483006,60002,False,0.0717,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,483051,60002,False,0.0717,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,483055,60002,False,0.0717,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,489337,60002,False,0.0794,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,489437,60002,False,0.0795,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,490681,60002,False,0.081,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,490781,60002,False,0.0812,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,492348,60002,False,0.0797,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,506121,60003,False,0.0713,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,アクセス,506569,60004,False,0.0709,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,506632,60002,False,0.0709,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,退避,508839,60002,False,0.0698,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,508954,60003,False,0.0696,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,508966,60002,False,0.0696,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,510355,60002,False,0.0674,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,510433,60002,False,0.0674,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,510527,60003,False,0.0674,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,510572,60002,False,0.0674,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,510659,60002,False,0.0674,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,510662,60002,False,0.0674,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,追跡,510665,60002,False,0.0674,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,533335,60002,False,0.0772,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,533403,60002,False,0.0773,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,534089,60002,False,0.077,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,534113,60003,False,0.077,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,追跡,534369,60002,False,0.0774,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,534444,60003,False,0.0774,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,549243,60002,False,0.0834,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,549263,60002,False,0.0834,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,549271,60002,False,0.0834,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,549285,60003,False,0.0834,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,549481,60002,False,0.0833,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,549768,60003,False,0.0834,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,550198,60002,False,0.0839,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,550201,60002,False,0.0839,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,550220,60002,False,0.0839,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,550287,60003,False,0.0839,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,568214,60003,False,0.0821,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,568801,60003,False,0.0827,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,568844,60002,False,0.0829,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,568962,60002,False,0.0832,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,579885,60002,False,0.0883,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,582362,60002,False,0.0851,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,586716,60002,False,0.0848,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,588890,60002,False,0.0799,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,590049,60002,False,0.0782,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,592483,60002,False,0.0749,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,595986,60002,False,0.0705,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,596016,60002,False,0.0704,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,596098,60002,False,0.0702,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,596133,60002,False,0.0702,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,596177,60003,False,0.0701,True,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,613392,60002,False,0.0702,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,アクセス,613430,60004,False,0.0702,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,613447,60003,False,0.0702,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,613519,60002,False,0.0703,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,613604,60002,False,0.0703,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,613662,60002,False,0.0703,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,615000,60002,False,0.0719,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,620642,60003,False,0.0706,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,620869,60003,False,0.0706,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,620958,60003,False,0.0707,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,621059,60002,False,0.0707,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,621107,60002,False,0.0707,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,621262,60002,False,0.0708,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,621362,60002,False,0.0708,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,621404,60002,False,0.0708,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,623769,60002,False,0.0735,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,アクセス,623951,60004,False,0.0735,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,復元,624136,60002,False,0.0735,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,624245,60003,False,0.0735,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,624305,60003,False,0.0736,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,624374,60002,False,0.0737,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,アクセス,624394,60004,False,0.0737,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,624425,60002,False,0.0737,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,624537,60003,False,0.0739,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,アクセス,624587,60004,False,0.074,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,632413,60003,False,0.0945,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,632490,60002,False,0.0947,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,632527,60002,False,0.0948,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,632551,60002,False,0.0949,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,632596,60002,False,0.0952,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,同期,632614,60002,False,0.0953,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,632644,60002,False,0.0953,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,632702,60002,False,0.0954,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,632798,60002,False,0.0957,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,632931,60002,False,0.0963,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,633044,60002,False,0.0967,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,633102,60002,False,0.0967,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,635643,60002,False,0.0968,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,635898,60002,False,0.0965,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,636104,60002,False,0.0963,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,636206,60002,False,0.0962,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,位置情報,640322,60004,False,0.0925,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,640334,60002,False,0.0925,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,640338,60002,False,0.0925,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,640593,60002,False,0.0924,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,アクセス,640606,60004,False,0.0924,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,640613,60003,False,0.0924,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,641366,60002,False,0.0918,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,641422,60002,False,0.0918,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,641435,60002,False,0.0918,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,664008,60002,False,0.0653,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,664277,60003,False,0.065,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,664352,60002,False,0.0648,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,734015,60002,False,0.0386,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,734281,60002,False,0.0386,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,734292,60002,False,0.0386,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,734295,60003,False,0.0386,False,False,False,False,False,False,False
