batch,file,hit_term,hit_pos,window_len,has_seam_or_burst,whitespace_ratio,order_anomaly,proactive_event_tracker,triald,TRILogEvent,ABTest,variant,bucket
27000-28359,part3.zip:part3.txt,追跡,1058327,60002,False,0.0968,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1058622,60003,False,0.0972,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1058984,60002,False,0.097,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1059006,60003,False,0.097,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1059257,60002,False,0.0968,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1059272,60002,False,0.0967,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1059588,60002,False,0.0965,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1059612,60002,False,0.0964,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1061657,60002,False,0.0975,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1062158,60002,False,0.0973,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1062229,60002,False,0.0973,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1062351,60003,False,0.0972,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1062404,60002,False,0.0972,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1062451,60003,False,0.0971,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1062618,60003,False,0.0972,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1062684,60002,False,0.0972,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,削除,1065016,60002,False,0.0977,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,追跡,1065068,60002,False,0.0977,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1065272,60003,False,0.0977,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,追跡,1065505,60002,False,0.0977,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1065551,60002,False,0.0977,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,復元,1065685,60002,False,0.0977,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1065768,60002,False,0.0977,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,1065877,60002,False,0.0978,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1065879,60002,False,0.0978,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1065888,60002,False,0.0978,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1067915,60003,False,0.0988,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1068361,60002,False,0.0985,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1068379,60002,False,0.0985,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1068499,60002,False,0.0985,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1068713,60003,False,0.0986,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1069053,60003,False,0.0986,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1069233,60002,False,0.0986,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1071279,60002,False,0.0987,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1071575,60002,False,0.0987,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1071655,60002,False,0.0988,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1072125,60002,False,0.0992,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1072143,60002,False,0.0992,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1078279,60003,False,0.1007,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1078346,60003,False,0.1005,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,1078652,60002,False,0.1009,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1079041,60003,False,0.1005,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1079159,60003,False,0.1004,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1079677,60002,False,0.0996,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1079718,60002,False,0.0995,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1082245,60003,False,0.0994,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1082489,60003,False,0.0993,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,検証,1083053,60002,False,0.0992,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1084857,60002,False,0.0991,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1085052,60003,False,0.0988,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1087626,60003,False,0.0968,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,追跡,1087711,60002,False,0.0968,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1088590,60002,False,0.0965,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1088648,60003,False,0.0964,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1088794,60002,False,0.0963,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1090589,60002,False,0.0961,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1091070,60003,False,0.0959,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,設定,1091394,60002,False,0.096,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1091439,60002,False,0.0961,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1091698,60002,False,0.0959,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,1094207,60002,False,0.0942,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1094720,60002,False,0.0943,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1097032,60003,False,0.0936,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1097390,60002,False,0.0935,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,指令,1097406,60002,False,0.0935,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1097550,60002,False,0.0936,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1099477,60002,False,0.0915,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,1101867,60002,False,0.0905,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1102066,60002,False,0.0902,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,設定,1102068,60002,False,0.0902,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1102132,60002,False,0.0901,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1102290,60002,False,0.0901,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,1102603,60002,False,0.0903,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1102764,60002,False,0.0903,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1102802,60002,False,0.0903,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1108100,60003,False,0.0914,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1108346,60002,False,0.0917,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1110488,60002,False,0.0891,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1112424,60003,False,0.0902,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1112738,60003,False,0.0903,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1113129,60002,False,0.0903,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1129705,60002,False,0.0872,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1129776,60003,False,0.0871,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1129992,60002,False,0.0866,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1173839,60002,False,0.0854,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1173985,60002,False,0.0855,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1179612,60003,False,0.0873,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1179718,60003,False,0.0873,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1190581,60003,False,0.087,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1190669,60003,False,0.087,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1190891,60003,False,0.0868,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1191108,60003,False,0.0869,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,1193483,60002,False,0.0874,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1193525,60002,False,0.0873,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1193784,60002,False,0.0873,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1193809,60002,False,0.0872,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1193904,60002,False,0.0871,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1194045,60003,False,0.0871,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1195168,60002,False,0.0874,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1195921,60002,False,0.0874,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1196294,60002,False,0.0877,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,1196498,60002,False,0.0878,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1196531,60002,False,0.0879,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,1196569,60002,False,0.0879,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1196571,60002,False,0.0879,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1196637,60002,False,0.0878,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1196751,60002,False,0.088,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1197045,60002,False,0.0882,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1253488,60003,False,0.0857,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1253572,60003,False,0.0858,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1256989,60002,False,0.0855,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,認可,1290267,60002,False,0.0867,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1290280,60003,False,0.0867,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,設定,1290533,60002,False,0.0868,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,認可,1290950,60002,False,0.0867,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,認可,1310775,60002,False,0.0857,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1310788,60003,False,0.0858,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,認可,1310888,60002,False,0.0859,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1310901,60003,False,0.0859,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,設定,1312775,60002,False,0.0874,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,設定,1312878,60002,False,0.0875,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,認可,1329717,60002,False,0.0881,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,許可,1330606,60002,False,0.0883,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1348404,60003,False,0.0871,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1348539,60003,False,0.087,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1348623,60003,False,0.0869,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1348725,60003,False,0.087,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1348766,60002,False,0.0869,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,検証,1379152,60002,False,0.0922,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1379437,60002,False,0.0925,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1379462,60002,False,0.0925,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1379682,60003,False,0.0926,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1379812,60002,False,0.0926,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1399620,60003,False,0.0959,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1399920,60003,False,0.0958,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1399940,60003,False,0.0958,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1399970,60002,False,0.0957,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,共有,1400168,60002,False,0.0954,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1400465,60002,False,0.0952,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,共有,1400556,60002,False,0.095,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,追跡,1400752,60002,False,0.0951,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1400805,60002,False,0.0951,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1402573,60002,False,0.095,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1402581,60003,False,0.095,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,追跡,1402757,60002,False,0.0949,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,追跡,1402875,60002,False,0.0949,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1403012,60002,False,0.095,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,1403064,60002,False,0.0949,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1403280,60002,False,0.0948,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1403427,60002,False,0.0948,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1403522,60002,False,0.0947,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,追跡,1403597,60002,False,0.0947,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,1403673,60002,False,0.0946,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1405927,60002,False,0.0948,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1405985,60002,False,0.0949,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1406042,60003,False,0.0947,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1406142,60002,False,0.0945,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,共有,1406430,60002,False,0.0943,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,1406467,60002,False,0.0944,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1408380,60002,False,0.0939,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1408650,60002,False,0.094,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,1408697,60002,False,0.094,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1408716,60002,False,0.094,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1408844,60002,False,0.094,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1409061,60002,False,0.0939,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1409138,60002,False,0.094,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1409151,60003,False,0.0939,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1409200,60002,False,0.0939,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1409225,60002,False,0.094,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,1409230,60002,False,0.094,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,削除,1409378,60002,False,0.0943,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,1411437,60002,False,0.0956,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1411450,60002,False,0.0956,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,1411759,60002,False,0.0955,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1412431,60002,False,0.0946,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1412540,60002,False,0.0948,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1415001,60002,False,0.0956,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1416894,60002,False,0.0952,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1416953,60002,False,0.0951,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1417844,60002,False,0.0951,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,1418111,60002,False,0.0954,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,アクセス,1418236,60004,False,0.0954,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1418489,60002,False,0.0956,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1418722,60003,False,0.0955,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1418823,60003,False,0.0956,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,アクセス,1418989,60004,False,0.0957,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1419041,60003,False,0.0957,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1419098,60003,False,0.0956,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1419155,60002,False,0.0955,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,共有,1419198,60002,False,0.0955,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1419273,60003,False,0.0955,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1421150,60003,False,0.095,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1421242,60002,False,0.0951,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1421773,60002,False,0.095,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,削除,1422119,60002,False,0.0946,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,削除,1422174,60002,False,0.0946,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1424773,60002,False,0.0949,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,1424810,60002,False,0.095,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1428036,60002,False,0.0944,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1428531,60003,False,0.095,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,1428563,60002,False,0.095,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1428602,60002,False,0.0951,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,1428609,60002,False,0.0951,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,検証,1429003,60002,False,0.0956,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,追跡,1429046,60002,False,0.0957,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,設定,1430004,60002,False,0.0961,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1431294,60003,False,0.0951,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1433000,60003,False,0.096,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1433967,60003,False,0.0951,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1434447,60002,False,0.0953,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,1434675,60003,False,0.0954,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,1439211,60002,False,0.0952,False,False,False,False,False,False,False
